WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..Gals.,EUR_o..Mstb.,Length,NStages,TotalFluid_Comp,Total_Proppant,Nrecords
687,1143,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39863,2009,31.712809999999998,-101.78596,8880,80,20,WFMP,SPBR_U --> WFMP,4.0,8,0.0,5500.0,222380.0,0.0,550360.0,227880.0,28.488000000000003,2013,6,399554.0,524160.0,12
689,1146,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39863,2009,31.70992,-101.78092,8887,80,20,SPBR_L,SPBR_U --> SPBR_L,4.0,8,0.0,5000.0,226756.0,0.0,555180.0,231756.0,36.652,1969,7,427181.0,542360.0,14
654,1097,A,APACHE CORPORATION,MIDLAND,39866,2009,31.755340000000004,-102.16317,10388,80,40,WFMP,SPBR_U --> WFMP,7.0,14,0.0,12000.0,494153.0,0.0,655300.0,506153.0,29.752,2246,1,893634.0,954060.0,2
1247,2072,E,APACHE CORPORATION,REAGAN,39867,2009,31.455840000000002,-101.66299000000001,8153,40,40,WFMP,SPBR_U --> WFMP,2.0,2,292000.0,0.0,0.0,0.0,268625.0,292000.0,40.768,1641,2,365500.0,123000.0,2
1246,2071,E,APACHE CORPORATION,REAGAN,39867,2009,31.483390000000004,-101.65834,8177,20,40,SPBR_L,SPBR_U --> SPBR_L,2.0,2,297000.0,0.0,0.0,0.0,268625.0,297000.0,17.03817508,1602,2,365750.0,123000.0,2
655,1098,A,APACHE CORPORATION,MIDLAND,39873,2009,31.80102,-102.08491,10504,160,40,WFMP,CLFK --> WFMP,5.0,10,0.0,9000.0,448464.0,0.0,532860.0,457464.0,30.86,1774,1,560196.0,688480.0,2
1244,2068,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,39880,2009,31.58313,-101.50473000000001,8515,40,40,WFMP,SPBR_U --> WFMP,1.0,2,0.0,6552.0,629538.0,0.0,845640.0,636090.0,63.15788804,1636,2,365750.0,123000.0,2
694,1155,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39883,2009,31.76145,-101.90321999999999,9188,160,40,SPBR_L,SPBR_U --> SPBR_L,4.0,8,0.0,6840.0,214796.0,0.0,550040.0,221636.0,14.988,1792,6,545474.0,480360.0,12
89,147,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39884,2009,31.790459999999996,-101.60914,10034,Over 160,40,WFMP,SPBR_L --> WFMP,6.0,12,0.0,10000.0,487524.0,0.0,413620.0,497524.0,71.54,2758,1,827824.0,717200.0,2
667,1122,A,APACHE CORPORATION,MIDLAND,39886,2009,31.7112,-102.18869000000001,10090,160,40,WFMP,SPBR_U --> WFMP,6.0,12,0.0,10500.0,422264.0,0.0,404360.0,432764.0,11.38,2275,1,595686.0,654960.0,1
680,1136,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39886,2009,31.737959999999998,-101.82474,8915,40,20,SPBR_L,CLFK --> SPBR_L,4.0,8,0.0,6000.0,218433.0,0.0,546640.0,224433.0,24.6,2077,5,487560.0,559262.0,10
666,1119,A,APACHE CORPORATION,MIDLAND,39887,2009,31.71155,-102.20255999999999,10083,80,40,WFMP,SPBR_U --> WFMP,6.0,12,0.0,10500.0,552201.0,0.0,590620.0,562701.0,12.527999999999999,1838,5,350898.0,388500.0,10
1441,2412,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,39888,2009,31.51367,-102.10995,10410,40,Over 160,WFMP,SPBR_U --> WFMP,1.0,2,0.0,12500.0,815335.0,0.0,675000.0,827835.0,53.768,2577,1,742140.0,854000.0,2
83,136,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39889,2009,31.97958,-101.652,10017,160,Over 160,WFMP,WFMP --> WFMP,8.0,16,0.0,13500.0,979212.0,0.0,744620.0,992712.0,55.332,2749,6,453297.0,554580.0,12
671,1126,A,APACHE CORPORATION,MIDLAND,39892,2009,31.72836,-102.18108000000001,10105,80,40,WFMP,SPBR_U --> WFMP,4.0,8,0.0,7500.0,315858.0,0.0,427820.0,323358.0,35.288000000000004,2007,1,547500.0,316750.0,2
695,1158,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39901,2009,31.92418,-101.89152,9670,80,80,WFMP,SPBR_L --> WFMP,6.0,12,0.0,9500.0,521978.0,0.0,567060.0,531478.0,79.56669217,2400,1,712656.0,599860.0,1
664,1110,A,APACHE CORPORATION,MIDLAND,39903,2009,31.794040000000003,-102.0827,10485,160,40,WFMP,SPBR_U --> WFMP,5.0,10,0.0,9000.0,417334.0,0.0,542416.0,426334.0,55.82033012,982,6,700230.0,478126.0,12
1442,2413,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,39916,2009,31.503429999999998,-102.08967,10539,40,Over 160,WFMP,SPBR_U --> WFMP,1.0,2,0.0,12500.0,813283.0,0.0,660000.0,825783.0,67.692,2572,1,669018.0,681620.0,2
690,1147,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39924,2009,31.70798,-101.78876,8897,40,20,WFMP,SPBR_U --> WFMP,4.0,8,0.0,5000.0,196020.0,0.0,547660.0,201020.0,20.195999999999998,2040,6,386500.0,430179.0,12
688,1145,E,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39932,2009,31.699240000000003,-101.79477,8872,40,20,WFMP,SPBR_U --> WFMP,3.0,6,0.0,4250.0,155414.0,0.0,420186.0,159664.0,27.54,1990,7,475458.0,539746.0,14
91,150,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39945,2009,31.759759999999996,-101.59489,10006,80,Over 160,WFMP,SPBR_U --> WFMP,7.0,14,0.0,10000.0,605580.0,0.0,666840.0,615580.0,18.724,2679,1,41663370.0,797164.0,1
85,142,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39945,2009,31.79265,-101.63186,10161,160,80,WFMP,SPBR_U --> WFMP,6.0,12,0.0,10000.0,443297.0,0.0,554580.0,453297.0,39.94539112,3568,6,427521.0,535100.0,12
683,1139,C,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39949,2009,31.865409999999997,-101.96618000000001,11030,80,Sub 20,ATOKA,SPBR_L --> ATOKA,1.0,2,0.0,17052.0,1141392.0,0.0,848110.0,1158444.0,48.39886208,2394,1,748188.0,796700.0,2
76,124,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39957,2009,31.99172,-101.66464,10030,160,Over 160,WFMP,WFMP --> WFMP,6.0,12,0.0,10500.0,563526.0,0.0,224088.0,574026.0,14.11666124,1764,1,634990.0,496000.0,2
92,152,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39967,2009,31.89392,-101.7133,9582,80,160,WFMP,SPBR_L --> WFMP,6.0,12,0.0,9500.0,576654.0,0.0,485020.0,586154.0,36.49085403,2738,1,36472632.0,625089.0,1
702,1175,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40074,2009,31.836640000000003,-102.07725,10150,80,80,WFMP,SPBR_U --> WFMP,1.0,3,492900.0,13000.0,0.0,0.0,456500.0,505900.0,57.43600000000001,2025,1,601600.0,355500.0,2
1245,2069,E,APACHE CORPORATION,REAGAN,40077,2009,31.506240000000002,-101.67438,8282,40,80,SPBR_L,SPBR_U --> SPBR_L,2.0,2,0.0,0.0,0.0,245500.0,472625.0,245500.0,46.25166625,1666,2,368508.0,125830.0,2
1437,2407,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40083,2009,31.60367,-102.14444,10312,80,Sub 20,WFMP,WFMP --> WFMP,1.0,1,0.0,0.0,938826.0,0.0,447474.0,938826.0,26.59581059,2197,6,437775.0,524146.0,12
705,1179,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40083,2009,31.84703,-102.04974,10155,40,80,WFMP,SPBR_U --> WFMP,1.0,3,65000.0,13000.0,467000.0,0.0,451000.0,545000.0,43.372,1787,1,911064.0,843360.0,2
686,1142,C,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40098,2009,31.86993,-101.96325999999999,10890,80,Sub 20,ATOKA,SPBR_L --> ATOKA,1.0,2,0.0,15036.0,723870.0,0.0,597980.0,738906.0,49.59876072,2194,6,530934.0,554020.0,12
1438,2408,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40100,2009,31.611629999999998,-102.16073,10226,160,40,WFMP,WFMP --> WFMP,1.0,1,0.0,0.0,891129.0,0.0,430101.0,891129.0,46.908,2147,6,439552.0,523720.0,12
1439,2409,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40112,2009,31.60762,-102.1282,10416,160,Sub 20,WFMP,WFMP --> WFMP,1.0,1,0.0,0.0,912599.0,0.0,445720.0,912599.0,77.25084903,2528,1,747768.0,901170.0,1
1426,2379,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40113,2009,31.49997,-102.05738000000001,10670,80,80,WFMP,SPBR_U --> WFMP,1.0,2,0.0,12000.0,639482.0,0.0,585000.0,651482.0,82.47706427,1591,3,200342.0,471980.0,8
96,158,D,BERRY OIL COMPANY,GLASSCOCK,40117,2009,31.952890000000004,-101.72332,10262,160,Over 160,ATOKA,SPBR_L --> ATOKA,1.0,2,722358.0,12696.0,0.0,0.0,314800.0,735054.0,26.555999999999997,3308,8,1427004.0,1124217.0,16
703,1177,A,ATHLON ENERGY OPERATING LLC,MIDLAND,40127,2009,31.765190000000004,-102.05924,10150,40,40,WFMP,SPBR_U --> WFMP,4.0,4,,,,,482000.0,,15.84545683,1817,2,300887.0,288000.0,2
94,154,D,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,40134,2009,31.9457,-101.75215,10560,80,40,ATOKA,SPBR_U --> ATOKA,1.0,3,9828.0,14070.0,1016148.0,0.0,1373343.945,1040046.0,69.756,3264,8,891294.0,696467.0,16
706,1182,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40142,2009,31.79952,-102.19981,10500,40,Over 160,WFMP,SPBR_L --> WFMP,7.0,15,0.0,12000.0,851123.0,0.0,857919.0,863123.0,39.611999999999995,2201,7,111269370.0,587256.0,14
1256,2084,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,40146,2009,31.563740000000003,-101.39485,9098,80,160,WFMP,SPBR_U --> WFMP,8.0,16,0.0,12000.0,566138.0,0.0,722180.0,578138.0,37.532,1602,2,365750.0,676500.0,2
1238,2052,F,BTA OIL PRODUCERS LLC,REAGAN,40161,2009,31.498340000000002,-101.52659,8817,160,80,WFMP,SPBR_U --> WFMP,1.0,1,366240.0,0.0,0.0,0.0,1621983.945,366240.0,55.988,2328,2,507500.0,172250.0,2
1450,2434,B,APACHE CORPORATION,UPTON,40163,2009,31.541120000000003,-102.01369,10300,40,160,WFMP,SPBR_U --> WFMP,3.0,3,0.0,0.0,0.0,454000.0,452615.0,454000.0,76.85600000000001,898,3,174125.0,470960.0,6
1456,2445,B,APACHE CORPORATION,UPTON,40175,2009,31.54706,-102.02025,10324,40,160,WFMP,CLFK --> WFMP,3.0,3,0.0,0.0,0.0,581600.0,449300.0,581600.0,68.756,2514,1,896390.0,741000.0,2
1449,2432,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40189,2010,31.60639,-102.02649,10892,80,20,WFMP,CLFK --> WFMP,9.0,18,0.0,15000.0,1007406.0,0.0,1012580.0,1022406.0,48.843999999999994,2955,1,970250.0,790500.0,2
1457,2448,B,APACHE CORPORATION,UPTON,40196,2010,31.53395,-102.0114,10325,40,80,WFMP,SPBR_U --> WFMP,3.0,3,0.0,0.0,0.0,634000.0,547300.0,634000.0,71.092,944,6,356781.0,340492.0,12
95,155,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40211,2010,31.710279999999997,-101.49616999999999,9937,160,Over 160,STRAWN,SPBR_L --> STRAWN,1.0,1,41663370.0,0.0,0.0,0.0,797164.0,41663370.0,34.512,2763,1,768857.0,609217.0,1
1458,2449,B,APACHE CORPORATION,UPTON,40221,2010,31.50843,-102.03808000000001,10345,40,160,WFMP,CLFK --> WFMP,3.0,3,0.0,0.0,0.0,554400.0,459125.0,554400.0,64.33160572,1305,6,663669.0,407640.0,12
1453,2440,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40224,2010,31.612509999999997,-102.01876999999999,10904,40,40,WFMP,SPBR_L --> WFMP,8.0,16,0.0,13500.0,1000758.0,0.0,819760.0,1014258.0,60.556000000000004,1555,2,385140.0,129906.0,2
1454,2441,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40224,2010,31.609540000000003,-102.01304,10880,40,40,WFMP,SPBR_U --> WFMP,9.0,18,0.0,15300.0,922356.0,0.0,879800.0,937656.0,56.568000000000005,1554,2,377102.0,129805.0,2
707,1183,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40228,2010,31.718359999999997,-102.08099,10575,80,80,WFMP,SPBR_L --> WFMP,1.0,2,0.0,8568.0,871626.0,0.0,828220.0,880194.0,48.46,2291,1,980043.0,598889.0,1
1267,2105,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40232,2010,31.544009999999997,-101.74443000000001,8587,80,40,WFMP,SPBR_U --> WFMP,4.0,8,0.0,5000.0,232090.0,0.0,512957.0,237090.0,38.91903009,1939,2,480522.0,170852.0,2
1451,2435,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40234,2010,31.60272,-101.99334,10910,80,40,WFMP,SPBR_U --> WFMP,9.0,18,0.0,15000.0,1026600.0,0.0,959540.0,1041600.0,75.43824424,2860,1,922900.0,763000.0,2
1447,2427,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,40239,2010,31.551209999999998,-102.0348,10900,160,80,WFMP,CLFK --> WFMP,9.0,18,0.0,13000.0,23291.0,0.0,1053000.0,36291.0,81.38080816,2436,1,1310022.0,950150.0,1
1446,2426,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,40242,2010,31.54825,-102.07773,10885,160,80,STRAWN,SPBR_U --> STRAWN,10.0,20,0.0,13000.0,623238.0,0.0,1030282.0,636238.0,68.288,2562,1,1336356.0,951370.0,1
1270,2110,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40243,2010,31.54392,-101.75716,8598,80,40,WFMP,SPBR_U --> WFMP,4.0,8,0.0,5000.0,225832.0,0.0,533560.0,230832.0,43.20116525,1599,2,365484.0,123000.0,2
1266,2104,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40243,2010,31.545790000000004,-101.74868000000001,8589,40,40,SPBR_L,SPBR_U --> SPBR_L,4.0,8,0.0,5000.0,233014.0,0.0,531360.0,238014.0,52.88401437,1564,3,237986.0,473820.0,6
1448,2428,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,40245,2010,31.55133,-102.09619,10840,160,80,WFMP,CLFK --> WFMP,8.0,16,0.0,12000.0,1168146.0,0.0,938079.0,1180146.0,73.564,1302,1,324534.0,351380.0,1
676,1132,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40248,2010,31.65527,-102.09061,10070,20,40,WFMP,SPBR_U --> WFMP,6.0,11,0.0,11000.0,678552.0,0.0,642000.0,689552.0,13.39959831,2707,1,588588.0,750660.0,1
1259,2091,E,ROBERTS & HAMMACK INCORPORATED,REAGAN,40249,2010,31.559829999999998,-101.66473,8298,160,40,WFMP,SPBR_U --> WFMP,3.0,3,0.0,0.0,298410.0,0.0,390000.0,298410.0,31.20847532,1638,2,353400.0,123000.0,2
1261,2093,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,40255,2010,31.56387,-101.4089,8593,80,40,WFMP,SPBR_U --> WFMP,7.0,14,0.0,12000.0,595908.0,0.0,848060.0,607908.0,23.88,1635,2,365500.0,123000.0,2
1463,2461,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40256,2010,31.51108,-102.10521999999999,10790,80,Over 160,WFMP,SPBR_U --> WFMP,1.0,2,0.0,14490.0,0.0,0.0,657000.0,14490.0,51.888000000000005,2400,3,406000.0,365875.0,3
1471,2469,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40268,2010,31.529190000000003,-102.12475,10563,40,Over 160,WFMP,SPBR_U --> WFMP,1.0,2,0.0,14500.0,0.0,0.0,673200.0,14500.0,71.148,2339,8,708296.0,849260.0,16
704,1178,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40270,2010,31.85388,-102.05201,10152,80,40,WFMP,SPBR_U --> WFMP,1.0,3,549250.0,11500.0,0.0,0.0,488000.0,560750.0,62.456,1776,1,783552.0,752780.0,2
100,164,D,BERRY OIL COMPANY,GLASSCOCK,40275,2010,31.94541,-101.73029,10850,80,160,WOOD,WFMP --> WOOD,1.0,2,0.0,12492.0,0.0,0.0,886704.0,12492.0,73.936,2820,1,932176.0,730500.0,2
711,1191,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40279,2010,31.845409999999998,-102.03526,10170,80,Sub 20,WFMP,SPBR_U --> WFMP,1.0,2,498300.0,11000.0,0.0,0.0,436450.0,509300.0,43.111999999999995,1792,6,444352.0,476100.0,12
1257,2085,E,3-M ENERGY CORPORATION,REAGAN,40282,2010,31.446640000000002,-101.60315,8121,40,40,WFMP,SPBR_U --> WFMP,1.0,2,0.0,12432.0,172072.0,0.0,656313.0,184504.0,20.104,1651,2,353400.0,123000.0,2
1445,2424,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,40282,2010,31.628040000000002,-102.01465,10972,80,80,STRAWN,SPBR_L --> STRAWN,1.0,2,0.0,24500.0,212454.0,0.0,1219456.055,236954.0,69.34,2525,1,959154.0,953220.0,1
678,1134,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40284,2010,31.69394,-102.07219,10175,40,40,WFMP,SPBR_U --> WFMP,6.0,12,0.0,14000.0,598920.0,0.0,713000.0,612920.0,11.7,2060,5,498524.0,533110.0,10
1258,2086,E,3-M ENERGY CORPORATION,REAGAN,40289,2010,31.44939,-101.60396999999999,8111,40,20,WFMP,SPBR_U --> WFMP,1.0,2,0.0,13306.0,485109.0,0.0,501474.0,498415.0,26.276,1613,2,366820.0,123000.0,2
1265,2101,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40291,2010,31.53994,-101.54474,8510,40,80,WFMP,SPBR_U --> WFMP,1.0,2,0.0,7560.0,648102.0,0.0,823600.0,655662.0,36.01964551,1923,2,480142.0,168500.0,2
712,1192,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40296,2010,31.848770000000002,-102.04194,10164,40,Sub 20,WFMP,SPBR_U --> WFMP,1.0,3,500.0,11500.0,546237.0,0.0,508046.0,558237.0,50.06,1799,6,446516.0,492240.0,12
713,1194,D,ATHLON ENERGY OPERATING LLC,MIDLAND,40298,2010,31.940209999999997,-101.80586,10506,40,20,STRAWN,CLFK --> STRAWN,1.0,2,0.0,2750.0,56490.0,0.0,559956.0,59240.0,25.855999999999998,2060,7,506153.0,655300.0,14
1276,2119,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40307,2010,31.5253,-101.74866999999999,10675,40,20,STRAWN,SPBR_U --> STRAWN,10.0,20,0.0,16500.0,973520.0,0.0,968831.0,990020.0,67.29519571,1587,2,370104.0,123000.0,2
1470,2468,B,APACHE CORPORATION,UPTON,40308,2010,31.58313,-101.89823,10837,160,80,STRAWN,SPBR_U --> STRAWN,3.0,3,0.0,0.0,0.0,476000.0,469180.0,476000.0,57.16,2784,10,848418.0,843089.0,20
1289,2138,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40310,2010,31.537670000000002,-101.76796999999999,8656,40,20,WFMP,SPBR_U --> WFMP,4.0,8,0.0,5000.0,227035.0,0.0,531060.0,232035.0,51.74410674,1802,2,457002.0,241250.0,2
1472,2470,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40310,2010,31.52416,-102.11392,10550,40,Over 160,WFMP,SPBR_U --> WFMP,1.0,1,0.0,0.0,937190.0,0.0,393500.0,937190.0,71.56,2653,9,963744.0,1005908.0,18
1283,2130,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40310,2010,31.53657,-101.75735999999999,8660,40,20,SPBR_L,SPBR_U --> SPBR_L,4.0,8,0.0,5000.0,222400.0,0.0,512012.0,227400.0,42.76791385,2240,2,383100.0,319375.0,2
1285,2132,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40315,2010,31.525740000000003,-101.75539,8630,40,40,WFMP,SPBR_U --> WFMP,4.0,8,0.0,5000.0,230662.0,0.0,502400.0,235662.0,26.236,1555,2,363594.0,123000.0,2
717,1200,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40322,2010,31.761129999999998,-102.02638,10162,40,40,WFMP,SPBR_U --> WFMP,1.0,2,502600.0,14000.0,0.0,0.0,486000.0,516600.0,31.588,1577,4,356935.0,547860.0,8
1459,2453,B,APACHE CORPORATION,UPTON,40327,2010,31.533,-102.01528,10790,40,80,ATOKA,SPBR_U --> ATOKA,3.0,3,0.0,0.0,0.0,436500.0,643865.0,436500.0,53.86,1016,5,461702.0,317200.0,10
708,1184,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40333,2010,31.72803,-101.92556,10565,40,80,WFMP,SPBR_U --> WFMP,10.0,20,0.0,16500.0,976422.0,0.0,1032200.0,992922.0,42.016000000000005,1831,6,707777.0,751509.0,12
709,1186,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40333,2010,31.729359999999996,-101.93595,10895,40,40,WFMP,SPBR_L --> WFMP,9.0,18,0.0,15000.0,857874.0,0.0,897850.0,872874.0,39.588,2659,7,610283.0,626140.0,14
716,1199,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40334,2010,31.679640000000003,-102.19577,10194,80,40,WFMP,SPBR_U --> WFMP,1.0,2,594500.0,10500.0,0.0,0.0,526500.0,605000.0,41.076,1822,5,389506.0,596188.0,10
1291,2141,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40336,2010,31.52035,-101.76218,8665,80,40,SPBR_L,SPBR_U --> SPBR_L,4.0,8,0.0,5500.0,231896.0,0.0,524033.0,237396.0,19.544,1614,2,364938.0,123000.0,2
1293,2146,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40337,2010,31.52215,-101.75426999999999,8580,40,40,SPBR_L,SPBR_U --> SPBR_L,4.0,8,0.0,5000.0,236416.0,0.0,556756.0,241416.0,38.064,1601,2,361452.0,123672.0,2
1461,2458,B,APACHE CORPORATION,UPTON,40342,2010,31.54812,-102.01593000000001,10839,40,160,STRAWN,SPBR_U --> STRAWN,3.0,3,0.0,0.0,334000.0,341500.0,646397.0,675500.0,90.412,2386,3,405250.0,359875.0,3
1292,2145,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40342,2010,31.50975,-101.75927,8700,20,40,SPBR_L,SPBR_U --> SPBR_L,4.0,8,0.0,5000.0,229798.0,0.0,531359.0,234798.0,14.335999999999999,1614,2,385032.0,123000.0,2
719,1202,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40343,2010,31.83735,-101.95706,10575,40,160,WFMP,SPBR_U --> WFMP,7.0,14,0.0,12000.0,880846.0,0.0,614501.0,892846.0,45.956,2380,3,150302.0,307100.0,4
97,159,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40344,2010,31.969479999999997,-101.71061,10095,160,160,WFMP,SPBR_U --> WFMP,8.0,16,0.0,13500.0,877794.0,0.0,696467.0,891294.0,25.224,994,1,12492.0,243600.0,2
714,1196,C,PROBITY OPERATING LLC,MIDLAND,40346,2010,31.92395,-101.82149,10600,160,20,ATOKA,SPBR_L --> ATOKA,3.0,5,0.0,3421.0,749897.0,0.0,486000.0,753318.0,63.75034099,1879,7,553766.0,587140.0,14
725,1209,D,BLUESTEM ENERGY HOLDINGS LLC,MIDLAND,40350,2010,31.962259999999997,-101.7926,10500,80,40,STRAWN,SPBR_L --> STRAWN,1.0,2,0.0,18000.0,82823.0,0.0,86743.0,100823.0,33.272,2055,6,633423.0,616720.0,12
1277,2122,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40352,2010,31.530759999999997,-101.74153000000001,10710,40,20,STRAWN,SPBR_U --> STRAWN,10.0,20,0.0,16500.0,1096038.0,0.0,932678.0,1112538.0,49.108000000000004,1944,1,533778.0,750420.0,1
1275,2118,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40352,2010,31.52989,-101.74538000000001,10705,40,20,STRAWN,SPBR_U --> STRAWN,10.0,20,0.0,16500.0,1134728.0,0.0,999885.0,1151228.0,41.48374654,1580,2,365484.0,123000.0,2
98,160,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40356,2010,31.695809999999998,-101.44731,9905,40,Over 160,ATOKA,SPBR_L --> ATOKA,1.0,1,768857.0,0.0,0.0,0.0,609217.0,768857.0,19.788,3094,7,21217.0,829600.0,14
699,1165,A,ATHLON ENERGY OPERATING LLC,MIDLAND,40358,2010,31.71104,-102.09558,10200,40,40,WFMP,SPBR_U --> WFMP,6.0,12,0.0,16500.0,667968.0,0.0,710000.0,684468.0,39.1,1126,4,287257.0,456960.0,8
732,1219,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40359,2010,31.720540000000003,-102.072,10576,80,160,WFMP,SPBR_L --> WFMP,1.0,2,0.0,8500.0,886620.0,0.0,793130.0,895120.0,42.65727819,1207,7,648880.0,508180.0,14
1478,2483,B,ATHLON ENERGY OPERATING LLC,UPTON,40360,2010,31.64466,-102.05608000000001,10140,40,40,WFMP,SPBR_U --> WFMP,6.0,12,0.0,16000.0,670950.0,0.0,730000.0,686950.0,35.896,2802,1,891534.0,1046000.0,2
1443,2419,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,40360,2010,31.62739191,-102.00141059999999,11000,80,40,STRAWN,SPBR_U --> STRAWN,1.0,2,0.0,37500.0,219452.0,0.0,1256640.0,256952.0,118.884,2967,1,848862.0,946180.0,1
698,1164,A,ATHLON ENERGY OPERATING LLC,MIDLAND,40360,2010,31.737040000000004,-102.05005,10245,40,80,WFMP,SPBR_U --> WFMP,6.0,12,0.0,17000.0,710010.0,0.0,718000.0,727010.0,31.08,2002,1,458000.0,475500.0,3
1477,2478,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40367,2010,31.504440000000002,-102.08558000000001,10618,40,Over 160,WFMP,SPBR_U --> WFMP,1.0,2,0.0,14500.0,0.0,0.0,653500.0,14500.0,33.11298991,1051,1,630168.0,703547.0,2
1284,2131,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40370,2010,31.57343,-101.51137,8524,80,40,WFMP,SPBR_U --> WFMP,1.0,2,0.0,8568.0,699216.0,0.0,901360.0,707784.0,42.036,1620,2,147484.0,397500.0,2
727,1214,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40373,2010,31.76512,-102.0453,10174,40,40,WFMP,SPBR_U --> WFMP,1.0,2,549730.0,11500.0,0.0,0.0,508690.0,561230.0,35.488,2258,1,827800.0,750000.0,2
1264,2099,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,40374,2010,31.532870000000003,-101.55439,8480,160,80,WFMP,SPBR_U --> WFMP,1.0,2,0.0,10080.0,964152.0,0.0,1253728.027,974232.0,26.412,2459,1,676032.0,600000.0,1
