WellID,Number,Type,Depth Top,Depth Base,Fluid Amount,Fluid Units,Fluid Type,Propping Agent Amount,Propping Agent Units,Propping Agent Type,Pressure Breakdown,Injection Rate,Additive,Mesh Size,Remark
1418,10,FRAC,9922,10040,113400.0,GAL,X-LINKGEL,100794.0,LB,CER,,,XLNK,20/40,"DETAILS: 12# XL GEL, ISP SD"
1418,11,ACID,10132,10152,1000.0,GAL,A,0,undefined,undefined,,,HCL,,7.5%
1418,12,FRAC,10132,10152,63546.0,GAL,X-LINKGEL,46518.0,LB,CER,,,XLNK,20/40,"DETAILS: 12# XL GEL, ISP SD"
1418,13,ACID,10250,10355,1000.0,GAL,A,0,undefined,undefined,,,HCL,,7.5%
1418,14,FRAC,10250,10355,94122.0,GAL,X-LINKGEL,47920.0,LB,CER,,,XLNK,20/40,"DETAILS: 12# XL GEL, ISP SD"
1418,15,ACID,10420,10474,1000.0,GAL,A,0,undefined,undefined,,,HCL,,7.5%
1418,16,FRAC,10420,10474,16800.0,GAL,X-LINKGEL,,,,,,XLNK,,12# XL GEL
1418,17,ACID,10554,10652,1000.0,GAL,A,0,undefined,undefined,,,HCL,,7.5%
1418,18,FRAC,10554,10652,29400.0,GAL,X-LINKGEL,11100.0,LB,CER,,,XLNK,20/40,"DETAILS: 12# XL GEL, ISP SD"
1418,19,ACID,10714,10760,1000.0,GAL,A,0,undefined,undefined,,,HCL,,7.5%
1418,20,FRAC,10714,10760,79632.0,GAL,X-LINKGEL,75000.0,LB,CER,,,XLNK,20/40,"DETAILS: 15# XL GEL, ISP SD"
1418,21,ACID,10840,10924,1000.0,GAL,A,0,undefined,undefined,,,HCL,,7.5%
1418,22,FRAC,10840,10924,78708.0,GAL,X-LINKGEL,70121.0,LB,CER,,,XLNK,20/40,"DETAILS: 15# XL GEL, ISP SD"
1418,23,ACID,11012,11110,3000.0,GAL,A,0,undefined,undefined,,,HCL,,7.5%
1418,24,FRAC,11012,11110,99960.0,GAL,X-LINKGEL,97520.0,LB,CER,,,XLNK,20/40,"DETAILS: 15# XL GEL, ISP SD"
1420,1,FRAC,8730,8953,149016.0,GAL,W,100000.0,LB,CER,,,GELA,20/40,
1420,2,FRAC,9156,9419,124740.0,GAL,W,60000.0,LB,SAND,,,GELA,,VERSAPROP
1420,3,FRAC,9876,10086,181146.0,GAL,W,85000.0,LB,SAND,,,GELA,,VERSAPROP
1420,4,FRAC,10213,10344,105420.0,GAL,W,51375.0,LB,SAND,,,GELA,,VERSAPROP
1421,1,ACID,7899,8606,3000.0,GAL,A,0,undefined,undefined,,,HCL,,
1421,2,FRAC,7899,8606,238121.0,GAL,X-LINKGEL,516882.0,LB,SAND,,,GELA,,"DETAILS: 25# XL GEL, MSD"
1421,3,ACID,8763,8882,1500.0,GAL,A,0,undefined,undefined,,,HCL,,
1421,4,FRAC,8763,8882,73682.0,GAL,X-LINKGEL,157261.0,LB,SAND,,,GELA,,"DETAILS: 20# XL GEL, MSD"
1421,5,ACID,8960,10328,6000.0,GAL,A,0,undefined,undefined,,,HCL,,
1421,6,FRAC,8960,10328,724784.0,GAL,X-LINKGEL,455769.0,LB,SAND,,,GELA,,"DETAILS: 10# XL ASSIST GEL, MSD"
1421,7,ACID,10397,10488,1500.0,GAL,A,0,undefined,undefined,,,HCL,,
1421,8,FRAC,10397,10488,191889.0,GAL,X-LINKGEL,140207.0,LB,SAND,,,GELA,,"DETAILS: 12# XL ASSIST GEL, MSD"
1423,1,FRAC,7990,10650,1147146.0,GAL,GEL,764277.0,LB,SAND,,,,,1147146 GAL GEL
1425,1,FRAC,7970,10710,1179780.0,GAL,GEL,756280.0,LB,SAND,,,,,1179780 GAL GEL
1426,1,FRAC,7935,10705,1319178.0,GAL,GEL,798960.0,LB,SAND,,,GELA,,1319178 GAL GEL
1430,1,FRAC,9238,9258,78708.0,GAL,X-LINKGEL,175240.0,LB,SAND,,,,20/40,12# XL GEL
1430,2,FRAC,9370,9430,44856.0,GAL,X-LINKGEL,54250.0,LB,SAND,,,,20/40,12# XL GEL
1430,3,FRAC,9544,9610,60690.0,GAL,X-LINKGEL,100560.0,LB,SAND,,,,20/40,12# XL GEL
1430,4,FRAC,9750,9770,55608.0,GAL,X-LINKGEL,87700.0,LB,SAND,,,,20/40,12# XL GEL
1430,5,FRAC,9860,9880,51366.0,GAL,X-LINKGEL,83800.0,LB,SAND,,,,20/40,12# XL GEL
1430,6,FRAC,10090,10175,52876.0,GAL,X-LINKGEL,90450.0,LB,SAND,,,,20/40,12# XL GEL
1430,7,FRAC,10340,10380,47922.0,GAL,X-LINKGEL,71900.0,LB,SAND,,,,20/40,12# XL GEL
1430,8,FRAC,10565,10605,62580.0,GAL,X-LINKGEL,67600.0,LB,SAND,,,,20/40,15# XL GEL
1430,9,FRAC,10683,10703,49434.0,GAL,X-LINKGEL,49800.0,LB,SAND,,,,20/40,15# XL GEL
1430,10,FRAC,10800,10848,14490.0,GAL,X-LINKGEL,3230.0,LB,SAND,,,,20/40,15# XL GEL
1430,11,FRAC,10920,11000,73584.0,GAL,X-LINKGEL,65100.0,LB,SAND,,,,20/10,15# XL GEL
1430,12,FRAC,11108,11200,67952.0,GAL,X-LINKGEL,75000.0,LB,SAND,,,,20/40,20# XL GEL
1430,13,FRAC,11282,11430,75000.0,GAL,X-LINKGEL,76000.0,LB,SAND,,,,20/40,20# XL GEL
1432,1,ACID,8560,10179,15.0,GAL,A,0,undefined,undefined,,,,,
1432,2,FRAC,8560,10179,1296036.0,GAL,SLKW,662439.0,LB,SAND,,,SFAC,,
1434,1,FRAC,8170,11120,1421574.0,GAL,GEL,849973.0,LB,SAND,,,,,1421574 GAL GEL
1435,1,FRAC,8155,11045,1042944.0,GAL,GEL,735000.0,LB,SAND,,,,,1042944 GAL GEL
1439,1,FRAC,8025,10745,1413090.0,GAL,GEL,936000.0,LB,SAND,,,,,1413090 GAL GEL
1441,1,ACID,8078,8747,1500.0,GAL,A,0,undefined,undefined,,,HCL,,
1441,2,FRAC,8078,8747,154896.0,GAL,X-LINKGEL,315159.0,LB,SAND,,,GELA,16/30,BRADY SD
1441,3,ACID,8858,9050,1500.0,GAL,A,0,undefined,undefined,,,HCL,,
1441,4,FRAC,8858,9050,58128.0,GAL,X-LINKGEL,68849.0,LB,SAND,,,GELA,20/40,"DETAILS: 15# XL ASSIST GEL, BRADY SD"
1441,5,ACID,9156,10376,3000.0,GAL,A,0,undefined,undefined,,,HCL,,
1441,6,FRAC,9156,10376,449526.0,GAL,X-LINKGEL,304826.0,LB,SAND,,,GELA,20/40,"DETAILS: 12# XL ASSIST GEL, BRADY SD"
1441,7,ACID,10485,10617,7500.0,GAL,A,0,undefined,undefined,,,HCL,,
1441,8,FRAC,10485,10617,604086.0,GAL,X-LINKGEL,439946.0,LB,SAND,,,GELA,30/50,"DETAILS: 12# XL ASSIST GEL, BRADY SD"
1442,1,ACID,8092,8750,4500.0,GAL,A,0,undefined,undefined,,,HCL,,
1442,2,FRAC,8092,8750,235200.0,GAL,X-LINKGEL,473735.0,LB,SAND,,,GELA,,"DETAILS: 18#, 25# XL GEL, 16/30 SD, 20/40 BRADY SD"
1442,3,ACID,8877,9084,1500.0,GAL,A,0,undefined,undefined,,,HCL,,
1442,4,FRAC,8877,9084,85914.0,GAL,X-LINKGEL,120565.0,LB,SAND,,,GELA,20/40,"DETAILS: 18# XL GEL, BRADY SD"
1442,5,ACID,9234,10483,6000.0,GAL,A,0,undefined,undefined,,,HCL,,
1442,6,FRAC,9234,10483,851802.0,GAL,X-LINKGEL,581336.0,LB,SAND,,,GELA,,"DETAILS: 12# XL ASSIST GEL, 20/40 SD, 30/50 BRADY SD"
1442,7,FRAC,10584,10766,212306.0,GAL,X-LINKGEL,149807.0,LB,SAND,,,GELA,30/50,"DETAILS: 12# XL ASSIST GEL, BRADY SD"
1447,1,ACID,9400,10893,8064.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1447,2,FRAC,9400,10893,684894.0,GAL,GEL,492140.0,LB,SAND,,,GELA,,"DETAILS: 1847 BBL ASTGEL1017, 14460 BBL ASTMAX1017, 249620# 30/50 CHINA SD, 242520# 20/40 CHINA SD"
1451,1,ACID,7355,8520,4500.0,GAL,A,0,undefined,undefined,,,HCL,,
1451,2,FRAC,7355,8520,387334.0,GAL,X-LINKGEL,657236.0,LB,SAND,,,BIOC,,"DETAILS: 197620 GAL 25# XL GEL, 189714 GAL 18# XL GEL, 342402# 16/30 SD, 314834# 20/40 MSD"
1451,3,ACID,8620,8826,1500.0,GAL,A,0,undefined,undefined,,,HCL,,
1451,4,FRAC,8620,8826,81210.0,GAL,X-LINKGEL,136138.0,LB,SAND,,,BIOC,20/40,"DETAILS: 18# XL GEL, MSD"
1451,5,ACID,8887,10236,9000.0,GAL,A,0,undefined,undefined,,,HCL,,
1451,6,FRAC,8887,10236,907684.0,GAL,X-LINKGEL,641322.0,LB,SAND,,,BIOC,30/50,"DETAILS: 10# XL ASSIST GEL, MSD"
1453,1,BKDN,8024,8539,6552.0,GAL,FLUD,,,,929,48.7,,,WF G-R
1453,2,FRAC,8024,8539,95760.0,GAL,X-LINKGEL,172025.0,LB,SAND,,,GELA,20/40,"DETAILS: 2280.2 BBL WF G-R XL, 20/40 PREMIUM BROWN SD"
1453,3,FLSH,8024,8539,7812.0,GAL,FLUD,,,,,,,,WF G-R
1453,4,BKDN,8810,9101,168.0,GAL,W,,,,4723,4.4,,,TREATED WTR
1453,5,FRAC,8810,9101,108570.0,GAL,X-LINKGEL,120109.0,LB,SAND,,,GELA,20/40,"DETAILS: 474.56 BBL WF G-R, 2063.44 BBL WF G-R XL, 47.47 BBL 7.5% HCL, 20/40 PREMIUM BROWN SD"
1453,6,FLSH,8810,9101,6342.0,GAL,W,,,,,54.6,,,TREATED WTR
1453,7,BKDN,9314,9569,210.0,GAL,W,,,,2986,5.4,,,TREATED WTR
1453,8,FRAC,9314,9569,146160.0,GAL,X-LINKGEL,95463.0,LB,SAND,,,GELA,20/40,"DETAILS: 428.09 BBL TREATED WTR, 128.13 BBL WF, 2875.75 BBL WF G-R XL, 47.73 BBL 7.5% HCL, 20/40 PREMIUM WHITE SD"
1453,9,FLSH,9314,9569,6888.0,GAL,W,,,,,61.9,,,TREATED WTR
1453,10,BKDN,9686,9981,84.0,GAL,W,,,,3308,5.2,,,TREATED WTR
1453,11,FRAC,9686,9981,167496.0,GAL,X-LINKGEL,101425.0,LB,SAND,,,GELA,20/40,"DETAILS: 523.90 BBL TREATED WTR, 124.10 BBL WF, 3339.74 BBL WF G-R XL, 47.73 BBL 15% HCL, 20/40 PREMIUM WHITE SD"
1453,12,FLSH,9686,9981,7350.0,GAL,W,,,,,58,,,TREATED WTR
1453,13,BKDN,10377,10583,420.0,GAL,W,,,,6097,7.2,,,TREATED WTR
1453,14,FRAC,10377,10583,161322.0,GAL,X-LINKGEL,98129.0,LB,SAND,,,GELA,20/40,"DETAILS: 302.72 BBL TREATED WTR, 119.59 BBL WF G-R, 3370.69 BBL WF G-R XL, 48.25 BBL 15% HCL, 20/40 PREMIUM WHITE SD"
1453,15,FLSH,10377,10583,7728.0,GAL,W,,,,,56.3,,,TREATED WTR
1453,16,BKDN,10707,10785,1050.0,GAL,W,,,,4506,8,,,TREATED WTR
1453,17,ACID,10707,10785,1974.0,GAL,A,0,undefined,undefined,,,HCL,,
1453,18,FRAC,10707,10785,190008.0,GAL,X-LINKGEL,100090.0,LB,SAND,,,GELA,20/40,"DETAILS: 492.33 BBL TREATED WTR, 728.78 BBL WF G-R, 3254.39 BBL WF G-R XL, 48.60 BBL 15% HCL, 20/40 PREMIUM WHITE SD"
1458,1,ACID,7076,8057,6000.0,GAL,A,0,undefined,undefined,,,HCL,,
1458,2,FRAC,7076,8057,248829.0,GAL,X-LINKGEL,605394.0,LB,SAND,,,GELA,,"DETAILS: 25# XL GEL, BRADY SD"
1458,3,ACID,8432,8582,1500.0,GAL,A,0,undefined,undefined,,,HCL,,
1458,4,FRAC,8432,8582,64214.0,GAL,X-LINKGEL,151488.0,LB,SAND,,,GELA,,"DETAILS: 15# XL GEL, BRADY SD"
1458,5,ACID,8664,10146,7500.0,GAL,A,0,undefined,undefined,,,HCL,,
1458,6,FRAC,8664,10146,832554.0,GAL,X-LINKGEL,618884.0,LB,SAND,,,GELA,,"DETAILS: 10# XL GEL, BRADY SD"
1461,1,ACID,8091,9102,6000.0,GAL,A,0,undefined,undefined,,,HCL,,
1461,2,FRAC,8091,9102,276600.0,GAL,X-LINKGEL,656279.0,LB,SAND,,,GELA,,"DETAILS: 15# XL GEL, MSD SD"
1461,3,ACID,9182,10654,9000.0,GAL,A,0,undefined,undefined,,,HCL,,
1461,4,FRAC,9182,10654,965614.0,GAL,X-LINKGEL,774561.0,LB,SAND,,,GELA,,"DETAILS: 10# XL ASSIST GEL, MSD SD"
1462,1,ACID,8024,8753,3000.0,GAL,A,0,undefined,undefined,,,HCL,,
1462,2,FRAC,8024,8753,206728.0,GAL,X-LINKGEL,431080.0,LB,SAND,,,GELA,20/40,"DETAILS: 15# XL GEL, BRADY SD"
1462,3,ACID,8902,9028,1500.0,GAL,A,0,undefined,undefined,,,HCL,,
1462,4,FRAC,8902,9028,75176.0,GAL,X-LINKGEL,162226.0,LB,SAND,,,GELA,20/40,"DETAILS: 15# XL GEL, BRADY SD"
1462,5,ACID,9140,10585,7500.0,GAL,A,0,undefined,undefined,,,HCL,,
1462,6,FRAC,9140,10585,988054.0,GAL,X-LINKGEL,730136.0,LB,SAND,,,GELA,,"DETAILS: 10# XL ASSIST GEL, 300593# 20/40 SD, 429543# 30/50 BRADY SD"
1462,7,ACID,10706,10838,4500.0,GAL,A,0,undefined,undefined,,,HCL,,
1462,8,FRAC,10706,10838,159758.0,GAL,X-LINKGEL,121158.0,LB,SAND,,,GELA,30/50,"DETAILS: 10# XL ASSIST GEL, BRADY SD"
1463,1,ACID,8162,8838,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1463,2,FRAC,8162,8838,225084.0,GAL,X-LINKGEL,494959.0,LB,SAND,,,XLNK,16/30,"DETAILS: 25# XL GEL, MSD SD"
1463,3,ACID,8999,9138,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1463,4,FRAC,8999,9138,71968.0,GAL,X-LINKGEL,156907.0,LB,SAND,,,XLNK,20/40,"DETAILS: 15# XL GEL, MSD SD"
1463,5,ACID,9216,10545,6000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1463,6,FRAC,9216,10545,887736.0,GAL,X-LINKGEL,621944.0,LB,SAND,,,XLNK,,"DETAILS: 12# XL GEL, 311291# 20/40 SD, 310653# 30/50 MSD SD"
1463,7,ACID,10620,10757,4500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1463,8,FRAC,10620,10757,179710.0,GAL,X-LINKGEL,135334.0,LB,SAND,,,XLNK,30/50,"DETAILS: 12# XL ASSIST GEL, MSD SD"
1465,1,ACID,8230,8770,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1465,2,FRAC,8230,8770,147060.0,GAL,X-LINKGEL,311989.0,LB,SAND,,,XLNK,16/30,"DETAILS: 25# XL GEL, MSD SD"
1465,3,ACID,8896,9104,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1465,4,FRAC,8896,9104,79096.0,GAL,X-LINKGEL,170916.0,LB,SAND,,,XLNK,16/30,"DETAILS: 25# XL GEL, MSD SD"
1465,5,ACID,9168,10520,6000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1465,6,FRAC,9168,10520,853488.0,GAL,X-LINKGEL,595945.0,LB,SAND,,,XLNK,,"DETAILS: 12# XL ASSIST GEL, 445197# 20/40 MSD SD, 150748# 30/50 MSD SD"
1465,7,ACID,10674,10796,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1465,8,FRAC,10674,10796,214070.0,GAL,X-LINKGEL,132989.0,LB,SAND,,,XLNK,30/50,"DETAILS: 12# XL ASSIST GEL, MSD SD"
1465,9,ACID,10888,11022,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1465,10,FRAC,10888,11022,193710.0,GAL,X-LINKGEL,136011.0,LB,SAND,,,,30/50,"DETAILS: 12# XL ASSIST GEL, MSD SD"
1466,1,FRAC,7965,10680,1376802.0,GAL,GEL,867169.0,LB,SAND,,,,,1376802 GAL
1469,1,FRAC,8380,8390,65000.0,GAL,X-LINKGEL,90000.0,LB,SAND,,,SFAC,20/40,
1469,2,FRAC,8628,8638,65000.0,GAL,X-LINKGEL,90000.0,LB,SAND,,,SFAC,20/40,
1469,3,FRAC,8962,8972,65000.0,GAL,X-LINKGEL,90000.0,LB,SAND,,,SFAC,20/40,
1469,4,FRAC,9210,9230,165000.0,GAL,X-LINKGEL,95000.0,LB,SAND,,,SFAC,20/40,
1469,5,FRAC,9460,9480,165000.0,GAL,X-LINKGEL,95000.0,LB,SAND,,,SFAC,20/40,
1469,6,FRAC,9680,9700,165000.0,GAL,X-LINKGEL,95000.0,LB,SAND,,,SFAC,20/40,
1469,7,FRAC,10010,10030,165000.0,GAL,X-LINKGEL,95000.0,LB,SAND,,,SFAC,20/40,
1469,8,ACID,10390,10410,4000.0,GAL,A,0,undefined,undefined,,,NECL,,15%
1471,1,FRAC,8693,10386,1157520.0,GAL,FLUD,805680.0,LB,SAND,,,,,
1473,1,FRAC,7857,10290,1208466.0,GAL,FLUD,929078.0,LB,SAND,,,,,
1474,1,FRAC,8699,10440,1283142.0,GAL,FLUD,800014.0,LB,SAND,,,,,
1475,1,FRAC,7964,10500,1226232.0,GAL,FLUD,934202.0,LB,SAND,,,,,
1477,1,FRAC,9312,12128,1049370.0,GAL,FLUD,841390.0,LB,SAND,,,,20/40,
1478,1,ACID,7294,11402,2436.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1478,2,FRAC,7294,11402,131670.0,GAL,X-LINKGEL,110000.0,LB,SAND,,,,20/80,12# XL GEL
1479,1,ACID,7824,8630,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1479,2,FRAC,7824,8630,204912.0,GAL,X-LINKGEL,445221.0,LB,SAND,,,XLNK,16/30,"DETAILS: 25# XL GEL, MSD SD"
1479,3,ACID,8798,9014,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1479,4,FRAC,8798,9014,73784.0,GAL,X-LINKGEL,168307.0,LB,SAND,,,XLNK,20/40,"DETAILS: 18# XL GEL, MSD SD"
1479,5,ACID,9116,10324,6000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1479,6,FRAC,9116,10324,824246.0,GAL,X-LINKGEL,596091.0,LB,SAND,,,XLNK,,"DETAILS: 12# XL ASSIST GEL, 301455# 20/40 MSD SD, 294636# 30/50 MSD SD"
1479,7,ACID,10471,10608,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1479,8,FRAC,10471,10608,210500.0,GAL,X-LINKGEL,150818.0,LB,SAND,,,XLNK,30/50,"DETAILS: 12# XL ASSIST GEL, MSD SD"
1480,1,ACID,7814,8529,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1480,2,FRAC,7814,8529,230209.0,GAL,X-LINKGEL,485928.0,LB,SAND,,,XLNK,16/30,"DETAILS: 25# XL GEL, MSD SD"
1480,3,ACID,8630,8891,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1480,4,FRAC,8630,8891,80032.0,GAL,X-LINKGEL,165352.0,LB,SAND,,,XLNK,20/40,"DETAILS: 18# XL GEL, MSD SD"
1480,5,ACID,8955,10258,6000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1480,6,FRAC,8955,10258,876329.0,GAL,X-LINKGEL,595134.0,LB,SAND,,,XLNK,,"DETAILS: 12# XL ASSIST GEL, 293581# 20/40 SD, 301553# 30/50 MSD SD"
1480,7,ACID,10366,10534,4500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
1480,8,FRAC,10366,10534,218696.0,GAL,X-LINKGEL,149466.0,LB,SAND,,,XLNK,30/50,"DETAILS: 12# XL ASSIST GEL, MSD SD"
1487,1,FRAC,7965,10910,1565760.0,GAL,GEL,851126.0,LB,SAND,,,,,1565760 GAL
1488,1,FRAC,7870,10665,1335348.0,GAL,GEL,808500.0,LB,SAND,,,,,1335348 GAL GEL
1491,1,FRAC,8549,8638,64932.0,GAL,X-LINKGEL,120000.0,LB,SAND,,,XLNK,20/40,"DETAILS: 12# XL GEL, BROWN SD"
1491,2,FRAC,8772,8807,68838.0,GAL,X-LINKGEL,120000.0,LB,SAND,,,XLNK,20/40,"DETAILS: 12# XL GEL, BROWN SD"
1491,3,FRAC,8954,9076,55314.0,GAL,X-LINKGEL,100000.0,LB,SAND,,,XLNK,20/40,"DETAILS: 12# XL GEL, BROWN SD"
1491,4,FRAC,9205,9310,28308.0,GAL,X-LINKGEL,5216.0,LB,CER,,,XLNK,20/40,"DETAILS: 12# XL GEL, 5216# BERRY ISP SD"
1491,5,FRAC,9420,9440,27342.0,GAL,X-LINKGEL,18805.0,LB,CER,,,XLNK,20/40,"DETAILS: 12# XL GEL, BERRY ISP SD"
1491,6,FRAC,9542,9580,69846.0,GAL,X-LINKGEL,69355.0,LB,CER,,,XLNK,20/40,"DETAILS: 12# XL GEL, BERRY ISP SD"
1491,7,FRAC,9690,9710,27342.0,GAL,X-LINKGEL,18805.0,LB,CER,,,XLNK,20/40,"DETAILS: 12# XL GEL, BERRY ISP SD"
1491,8,FRAC,9800,9868,21798.0,GAL,X-LINKGEL,19735.0,LB,CER,,,XLNK,20/40,"DETAILS: 12# XL GEL, BERRY ISP SD"
1491,9,FRAC,10030,10080,66066.0,GAL,GEL,22085.0,LB,CER,,,GELA,20/40,"DETAILS: 12# LINEAR GEL, BERRY ISP SD"
1491,10,FRAC,10336,10400,56758.0,GAL,GEL,31851.0,LB,CER,,,GELA,20/40,"DETAILS: 12# LINEAR GEL, BERRY ISP SD"
1491,11,FRAC,10582,10710,68166.0,GAL,X-LINKGEL,60326.0,LB,CER,,,XLNK,20/40,"DETAILS: 15# XL GEL, BERRY ISP SD"
1491,12,FRAC,10776,10872,39018.0,GAL,GEL,4412.0,LB,CER,,,GELA,20/40,"DETAILS: 15# LINEAR GEL, ISP SD"
1491,13,FRAC,10920,10978,77952.0,GAL,X-LINKGEL,61750.0,LB,CER,,,XLNK,20/40,"DETAILS: 15# XL GEL, BERRY ISP SD"
1491,14,FRAC,11100,11180,42168.0,GAL,X-LINKGEL,13266.0,LB,CER,,,XLNK,20/40,"DETAILS: 15# XL GEL, BERRY ISP SD"
1491,15,FRAC,11250,11346,77868.0,GAL,X-LINKGEL,75008.0,LB,CER,,,XLNK,20/40,"DETAILS: 15# XL SD, BERRY ISP SD"
1491,16,FRAC,11514,11534,64764.0,GAL,GEL,2039.0,LB,CER,,,GELA,20/40,"DETAILS: 15# LINEAR GEL, BERRY ISP SD"
1492,1,FRAC,9120,9210,61152.0,GAL,X-LINKGEL,91604.0,LB,SAND,,,XLNK,20/40,"DETAILS: 12# XL GEL, WHITE PROP"
1492,2,FRAC,9272,9330,56196.0,GAL,X-LINKGEL,60000.0,LB,SAND,,,XLNK,20/40,"DETAILS: 12# XL GEL, WHITE PROP"
1492,3,FRAC,9436,9540,64680.0,GAL,X-LINKGEL,98160.0,LB,SAND,,,XLNK,20/40,"DETAILS: 12# XL GEL, WHITE PROP"
1492,4,FRAC,9680,9736,56616.0,GAL,X-LINKGEL,98160.0,LB,SAND,,,XLNK,20/40,"DETAILS: 12# XL GEL, WHITE PROP"
1492,5,FRAC,9850,9904,46746.0,GAL,X-LINKGEL,60815.0,LB,CER,,,XLNK,20/40,"DETAILS: 12# XL GEL, ISP SD"
1492,6,FRAC,10048,10110,33642.0,GAL,X-LINKGEL,43300.0,LB,CER,,,XLNK,20/40,"DETAILS: 12# XL GEL, ISP SD"
1492,7,FRAC,10225,10326,64596.0,GAL,X-LINKGEL,52767.0,LB,CER,,,XLNK,20/40,"DETAILS: 10# XL GEL, ISP SD"
1492,8,FRAC,10550,10585,66696.0,GAL,GEL,35547.0,LB,CER,,,GELA,20/40,"DETAILS: 15# LINEAR GEL, ISP SD"
1492,9,FRAC,10650,10670,51870.0,GAL,X-LINKGEL,46078.0,LB,CER,,,XLNK,20/40,"DETAILS: 15# XL GEL, ISP SD"
1492,10,FRAC,10694,10833,13566.0,GAL,X-LINKGEL,,,,,,XLNK,,15# XL GEL
1492,11,FRAC,10886,11016,81144.0,GAL,X-LINKGEL,81700.0,LB,CER,,,XLNK,20/40,"DETAILS: 15# XL GEL, ISP SD"
1492,12,FRAC,11156,11226,67158.0,GAL,X-LINKGEL,60000.0,LB,CER,,,XLNK,20/40,"DETAILS: 10# XL GEL, ISP SD"
1492,13,FRAC,11340,11410,76230.0,GAL,X-LINKGEL,36583.0,LB,CER,,,XLNK,20/40,"DETAILS: 10# XL GEL, ISP SD"
1493,1,ACID,8840,10998,9072.0,GAL,A,0,undefined,undefined,,,HCL,,10%
1493,2,FRAC,8840,10998,686994.0,GAL,GEL,526020.0,LB,SAND,,,GELA,,"DETAILS: 2305 BBL ASTGEL 1017, 12052 BBL ASTBORMAX 1017, 2000 BBL ASTBORMAX 1025, 295290# 30/50 CHINA SD, 79490# 20/40 CHINA SD, 151240# 30/50 BRADY SD"
1496,1,ACID,7317,8635,4500.0,GAL,A,0,undefined,undefined,,,HCL,,
1496,2,FRAC,7317,8635,324986.0,GAL,X-LINKGEL,650434.0,LB,SAND,,,BIOC,20/40,"DETAILS: 15# XL GEL, MSD SD"
1496,3,ACID,8710,8943,1500.0,GAL,A,0,undefined,undefined,,,HCL,,
1496,4,FRAC,8710,8943,80502.0,GAL,GEL,160190.0,LB,SAND,,,BIOC,20/40,"DETAILS: 15# LINEAR GEL, MSD SD"
1496,5,ACID,9010,10243,4500.0,GAL,A,0,undefined,undefined,,,HCL,,
1496,6,FRAC,9010,10243,685788.0,GAL,X-LINKGEL,488537.0,LB,SAND,,,BIOC,30/50,"DETAILS: 10# XL ASSIST GEL, MSD SD"
1499,1,ACID,7952,10030,11000.0,GAL,A,0,undefined,undefined,,,,,15%
1499,2,TRET,7952,10030,500.0,GAL,FLUD,,,,,,,,XYLENE
1499,3,FRAC,7952,10030,534000.0,GAL,W,500000.0,LB,SAND,,,GELA,,"DETAILS: 70000 GAL TREATED WTR, 464000 GAL HYBOR GR15, 220000# CRC 20/40 SD, 280000# 20/40 PREMIUM BROWN SD"
1501,1,FRAC,8550,11386,781200.0,GAL,FLUD,866400.0,LB,SAND,,,,,
1502,1,FRAC,8560,11360,897120.0,GAL,FLUD,970400.0,LB,SAND,,,,,
1503,1,ACID,8051,8664,2500.0,GAL,A,0,undefined,undefined,,,HCL,,
1503,2,FRAC,8051,8664,90530.0,GAL,X-LINKGEL,204137.0,LB,SAND,,,GELA,16/30,"DETAILS: 25# XL GEL, BRADY SD"
1503,3,FRAC,8912,9162,55539.0,GAL,X-LINKGEL,104017.0,LB,SAND,,,GELA,16/30,"DETAILS: 20# XL GEL, BRADY SD"
1503,4,ACID,9230,10540,3000.0,GAL,A,0,undefined,undefined,,,HCL,,
1503,5,FRAC,9230,10540,267522.0,GAL,X-LINKGEL,362974.0,LB,SAND,,,GELA,20/40,"DETAILS: 20# XL GEL, BRADY SD"
1503,6,ACID,10672,10800,1500.0,GAL,A,0,undefined,undefined,,,HCL,,
1503,7,FRAC,10672,10800,170868.0,GAL,X-LINKGEL,150921.0,LB,SAND,,,GELA,20/40,"DETAILS: 12# XL ASSIST GEL, BRADY SD"
1503,8,ACID,10895,10972,9000.0,GAL,A,0,undefined,undefined,,,HCL,,
